reportnumber,origin,filerid,filertype,filername,firstname,middleinitial,lastname,office,legislativedistrict,position,party,jurisdiction,jurisdictioncounty,jurisdictiontype,electionyear,amount,recordtype,fromdate,thrudate,debtdate,code,description,vendorname,vendoraddress,vendorcity,vendorstate,vendorzip
100396827,B.3,PRENM  178,Candidate,PRENTICE MARGARITA L,MARGARITA,L,PRENTICE,STATE SENATOR,STATE SENATOR,11,,DEMOCRAT,LEG DISTRICT 11 - SENATE,KING,Legislative,2012,300,DEBT,12/1/10,12/31/10,12/31/10,Operation and Overhead,DECEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100396781,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,PUBLIC LANDS COMMISSIONER,,,DEMOCRAT,"NATURAL RESOURCES, DEPT OF",,Statewide,2012,225,DEBT,12/1/10,12/31/10,12/31/10,Operation and Overhead,EST. DECEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100396790,B.3,KELLT  406,Candidate,KELLEY TROY X,TROY,X,KELLEY,STATE REPRESENTATIVE,PUBLIC LANDS COMMISSIONER,,,DEMOCRAT,"NATURAL RESOURCES, DEPT OF",,Statewide,2012,225,DEBT,11/1/10,11/30/10,11/30/10,Operation and Overhead,EST. NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100349557,B.3,BROWL  204,Candidate,BROWN LISA J,LISA,J,BROWN,STATE SENATOR,STATE SENATOR,11,,DEMOCRAT,LEG DISTRICT 11 - SENATE,KING,Legislative,2012,225,DEBT,10/1/09,10/31/09,2/28/09,Operation and Overhead,TREASURY - FEBRUARY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100390174,B.3,BROWL  204,Candidate,BROWN LISA J,LISA,J,BROWN,STATE SENATOR,PUBLIC LANDS COMMISSIONER,,,DEMOCRAT,"NATURAL RESOURCES, DEPT OF",,Statewide,2012,225,DEBT,9/1/10,9/30/10,9/30/10,Operation and Overhead,EST. SEPTEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100392633,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,599.25,DEBT,10/1/10,10/31/10,10/31/10,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100403808,B.3,MCINJ  115,Candidate,MCINTIRE JAMES L,JAMES,L,MCINTIRE,STATE TREASURER,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,1/1/11,2/28/11,2/1/09,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100404123,B.3,RYU C  133,Candidate,RYU CINDY S,CINDY,S,RYU,STATE REPRESENTATIVE,STATE REPRESENTATIVE,32,1,DEMOCRAT,LEG DISTRICT 32 - HOUSE,KING,Legislative,2012,225,DEBT,2/1/11,2/28/11,2/17/11,Operation and Overhead,FEBRUARY TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100404147,B.3,GREGC  507,Candidate,GREGOIRE CHRISTINE O,CHRISTINE,O,GREGOIRE,GOVERNOR,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,4000,DEBT,2/1/11,2/28/11,2/28/11,,CONSULTING,NEWMAN PARTNERS,712 35TH AVE,SEATTLE,WA
100404069,B.3,LIIAM  204,Candidate,LIIAS MARKO S,MARKO,S,LIIAS,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,225,DEBT,2/1/11,2/28/11,2/17/11,Operation and Overhead,FEBRUARY TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100417899,B.3,INSLJ  110,Candidate,INSLEE JAY R,JAY,R,INSLEE,GOVERNOR,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100407146,B.3,FROCD  111,Candidate,FROCKT DAVID S,DAVID,S,FROCKT,STATE REPRESENTATIVE,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100401404,B.3,NASSC  110,Candidate,ROLFES CHRISTINE N,CHRISTINE,N,ROLFES,STATE REPRESENTATIVE,PUBLIC LANDS COMMISSIONER,,,DEMOCRAT,"NATURAL RESOURCES, DEPT OF",,Statewide,2012,225,DEBT,11/1/10,11/30/10,11/30/10,Operation and Overhead,EST. NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100407144,B.3,MCINJ  115,Candidate,MCINTIRE JAMES L,JAMES,L,MCINTIRE,STATE TREASURER,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,225,DEBT,2/1/11,2/28/11,2/17/11,Operation and Overhead,FEBRUARY TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100418977,B.3,BROWL  204,Candidate,BROWN LISA J,LISA,J,BROWN,STATE SENATOR,STATE SENATOR,3,,DEMOCRAT,LEG DISTRICT 03 - SENATE,SPOKANE,Legislative,2012,369.36,DEBT,6/1/11,6/30/11,6/30/11,Operation and Overhead,FUNDRAISER FOOD,CATERED FOR YOU,723 N CRESTLINE STREET ,SPOKANE,WA
100419011,B.3,LIIAM  204,Candidate,LIIAS MARKO S,MARKO,S,LIIAS,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,150,DEBT,4/1/11,4/30/11,4/26/11,Operation and Overhead,APRIL TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100403160,B.3,FROCD  111,Candidate,FROCKT DAVID S,DAVID,S,FROCKT,STATE REPRESENTATIVE,PUBLIC LANDS COMMISSIONER,,,DEMOCRAT,"NATURAL RESOURCES, DEPT OF",,Statewide,2012,225,DEBT,11/1/10,11/30/10,11/30/10,Operation and Overhead,EST. NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100350078,B.3,PRENM  178,Candidate,PRENTICE MARGARITA L,MARGARITA,L,PRENTICE,STATE SENATOR,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
100403579,B.3,JINKL  407,Candidate,JINKINS LAURIE A,LAURIE,A,JINKINS,STATE REPRESENTATIVE,PUBLIC LANDS COMMISSIONER,,,DEMOCRAT,"NATURAL RESOURCES, DEPT OF",,Statewide,2012,225,DEBT,11/1/10,11/30/10,11/30/10,Operation and Overhead,EST. NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100404154,B.3,FERGR  115,Candidate,FERGUSON ROBERT W,ROBERT,W,FERGUSON,ATTORNEY GENERAL,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,431.25,DEBT,2/1/11,2/28/11,2/28/11,,LITERATURE DESIGN,NORTHWEST PASSAGE CONSULTING LLC,"1505 WESTLAKE AVE N, STE 1000",SEATTLE,WA
100419032,B.3,SULLP  042,Candidate,SULLIVAN PATRICK J,PATRICK,J,SULLIVAN,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,150,DEBT,4/1/11,4/30/11,4/26/11,Operation and Overhead,APRIL TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100403256,B.3,NASSC  110,Candidate,ROLFES CHRISTINE N,CHRISTINE,N,ROLFES,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,1539.75,DEBT,12/1/10,12/31/10,12/31/10,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100419020,B.3,SEAQL  335,Candidate,SEAQUIST LARRY R,LARRY,R,SEAQUIST,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,73.2,DEBT,4/1/11,4/30/11,4/30/11,Operation and Overhead,CREDIT CARD FEES,PAYMENTECH,14221 DALLAS PARKWAY BLDG. TWO,DALLAS,TX
100418878,B.3,MCINJ  115,Candidate,MCINTIRE JAMES L,JAMES,L,MCINTIRE,STATE TREASURER,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,150,DEBT,4/1/11,4/30/11,4/26/11,Operation and Overhead,APRIL TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100423831,B.3,LIIAM  204,Candidate,LIIAS MARKO S,MARKO,S,LIIAS,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,300,DEBT,7/1/11,7/31/11,6/27/11,Operation and Overhead,JUNE TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100401392,B.3,SULLP  042,Candidate,SULLIVAN PATRICK J,PATRICK,J,SULLIVAN,STATE REPRESENTATIVE,PUBLIC LANDS COMMISSIONER,,,DEMOCRAT,"NATURAL RESOURCES, DEPT OF",,Statewide,2012,225,DEBT,11/1/10,11/30/10,11/30/10,Operation and Overhead,EST. NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100396445,B.3,MCINJ  115,Candidate,MCINTIRE JAMES L,JAMES,L,MCINTIRE,STATE TREASURER,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,599.25,DEBT,10/1/10,10/31/10,10/31/10,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100418753,B.3,NASSC  110,Candidate,ROLFES CHRISTINE N,CHRISTINE,N,ROLFES,STATE REPRESENTATIVE,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,431.25,DEBT,2/1/11,2/28/11,2/28/11,,LITERATURE DESIGN,NORTHWEST PASSAGE CONSULTING LLC,"1505 WESTLAKE AVE N, STE 1000",SEATTLE,WA
100392609,B.3,BROWL  204,Candidate,BROWN LISA J,LISA,J,BROWN,STATE SENATOR,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,599.25,DEBT,10/1/10,10/31/10,10/31/10,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100419706,B.3,INSLJ  110,Candidate,INSLEE JAY R,JAY,R,INSLEE,GOVERNOR,STATE REPRESENTATIVE,47,2,DEMOCRAT,LEG DISTRICT 47 - HOUSE,KING,Legislative,2012,300,DEBT,1/1/11,1/31/11,1/31/11,Operation and Overhead,JANUARY TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100408034,B.3,BROWL  204,Candidate,BROWN LISA J,LISA,J,BROWN,STATE SENATOR,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100403815,B.3,LADEJ  408,Candidate,LADENBURG JOHN W SR,JOHN,W,LADENBURG,ATTORNEY GENERAL,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,1/1/11,2/28/11,2/1/09,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100419694,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,STATE SENATOR,11,,DEMOCRAT,LEG DISTRICT 11 - SENATE,KING,Legislative,2012,150,DEBT,3/1/11,3/31/11,3/31/11,Operation and Overhead,MARCH TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100408044,B.3,CODYE  126,Candidate,CODY EILEEN L,EILEEN,L,CODY,STATE REPRESENTATIVE,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100391963,B.3,GREGC  507,Candidate,GREGOIRE CHRISTINE O,CHRISTINE,O,GREGOIRE,GOVERNOR,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,599.25,DEBT,10/1/10,10/31/10,10/31/10,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100401390,B.3,SPRIL  033,Candidate,SPRINGER LAWRENCE S,LAWRENCE,S,SPRINGER,STATE REPRESENTATIVE,GOVERNOR,,,DEMOCRAT,"GOVERNOR, OFFICE OF",,Statewide,2012,1539.75,DEBT,12/1/10,12/31/10,12/31/10,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100392427,B.3,PRENM  178,Candidate,PRENTICE MARGARITA L,MARGARITA,L,PRENTICE,STATE SENATOR,STATE SENATOR,3,,DEMOCRAT,LEG DISTRICT 03 - SENATE,SPOKANE,Legislative,2012,300,DEBT,10/1/10,10/31/10,10/31/10,Operation and Overhead,OCTOBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100408064,B.3,PRENM  178,Candidate,PRENTICE MARGARITA L,MARGARITA,L,PRENTICE,STATE SENATOR,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100423916,B.3,NASSC  110,Candidate,ROLFES CHRISTINE N,CHRISTINE,N,ROLFES,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,150,DEBT,4/1/11,4/30/11,4/26/11,Operation and Overhead,APRIL TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100408062,B.3,MORRJ  273,Candidate,MORRIS JEFFREY R,JEFFREY,R,MORRIS,STATE REPRESENTATIVE,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100408069,B.3,SPRIL  033,Candidate,SPRINGER LAWRENCE S,LAWRENCE,S,SPRINGER,STATE REPRESENTATIVE,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100393888,B.3,GREGC  507,Candidate,GREGOIRE CHRISTINE O,CHRISTINE,O,GREGOIRE,GOVERNOR,PUBLIC LANDS COMMISSIONER,,,DEMOCRAT,"NATURAL RESOURCES, DEPT OF",,Statewide,2012,225,DEBT,11/1/10,11/30/10,11/30/10,Operation and Overhead,EST. NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100407962,B.3,GREGC  507,Candidate,GREGOIRE CHRISTINE O,CHRISTINE,O,GREGOIRE,GOVERNOR,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100426576,B.3,WAGEJ  498,Candidate,WAGEMANN JOHN P,JOHN,P,WAGEMANN,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,6/1/11,6/30/11,6/30/11,Operation and Overhead,JUNE FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100424166,B.3,SULLP  042,Candidate,SULLIVAN PATRICK J,PATRICK,J,SULLIVAN,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,6/1/11,6/30/11,6/30/11,Operation and Overhead,JUNE FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100407081,B.3,LADEJ  408,Candidate,LADENBURG JOHN W SR,JOHN,W,LADENBURG,ATTORNEY GENERAL,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,200,DEBT,2/1/11,2/28/11,1/26/11,Operation and Overhead,WEBSITE FEES,WIRED FOR CHANGE,1700 CONNECTICUT AVENUE NW SUITE 403,WASHINGTON,DC
100408070,B.3,SULLP  042,Candidate,SULLIVAN PATRICK J,PATRICK,J,SULLIVAN,STATE REPRESENTATIVE,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100408076,B.3,VANDK  382,Candidate,VAN DE WEGE KEVIN W,KEVIN,W,VAN DE WEGE,STATE REPRESENTATIVE,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100408057,B.3,LIIAM  204,Candidate,LIIAS MARKO S,MARKO,S,LIIAS,STATE REPRESENTATIVE,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,431.25,DEBT,2/1/11,2/28/11,2/28/11,,LITERATURE DESIGN,NORTHWEST PASSAGE CONSULTING LLC,"1505 WESTLAKE AVE N, STE 1000",SEATTLE,WA
100424461,B.3,RANKK  250,Candidate,RANKER KEVIN M,KEVIN,M,RANKER,STATE SENATOR,STATE REPRESENTATIVE,26,2,DEMOCRAT,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,500,DEBT,3/1/11,3/31/11,12/31/10,Operation and Overhead,DECEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100408067,B.3,RYU C  133,Candidate,RYU CINDY S,CINDY,S,RYU,STATE REPRESENTATIVE,STATE SENATOR,3,,DEMOCRAT,LEG DISTRICT 03 - SENATE,SPOKANE,Legislative,2012,300,DEBT,11/1/10,11/30/10,11/30/10,Operation and Overhead,NOVEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100408035,B.3,CARLR  119,Candidate,CARLYLE REUVEN M,REUVEN,M,CARLYLE,STATE REPRESENTATIVE,STATE REPRESENTATIVE,47,2,DEMOCRAT,LEG DISTRICT 47 - HOUSE,KING,Legislative,2012,300,DEBT,1/1/11,1/31/11,1/31/11,Operation and Overhead,JANUARY TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100408052,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,STATE REPRESENTATIVE,47,2,DEMOCRAT,LEG DISTRICT 47 - HOUSE,KING,Legislative,2012,300,DEBT,1/1/11,1/31/11,1/31/11,Operation and Overhead,JANUARY TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100423866,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,150,DEBT,4/1/11,4/30/11,4/26/11,Operation and Overhead,APRIL TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100426725,B.3,MCINJ  115,Candidate,MCINTIRE JAMES L,JAMES,L,MCINTIRE,STATE TREASURER,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,150,DEBT,4/1/11,4/30/11,4/26/11,Operation and Overhead,APRIL TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100410509,B.3,LIIAM  204,Candidate,LIIAS MARKO S,MARKO,S,LIIAS,STATE REPRESENTATIVE,PUBLIC LANDS COMMISSIONER,,,DEMOCRAT,"NATURAL RESOURCES, DEPT OF",,Statewide,2012,150,DEBT,3/1/11,3/31/11,3/31/11,Operation and Overhead,MARCH TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100428003,B.3,FITZJ  166,Candidate,FITZGIBBON JOSEPH C,JOSEPH,C,FITZGIBBON,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,73.2,DEBT,4/1/11,4/30/11,4/30/11,Operation and Overhead,CREDIT CARD FEES,PAYMENTECH,14221 DALLAS PARKWAY BLDG. TWO,DALLAS,TX
100424327,B.3,FERGR  115,Candidate,FERGUSON ROBERT W,ROBERT,W,FERGUSON,ATTORNEY GENERAL,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,530.1,DEBT,7/1/11,7/31/11,7/31/11,,TELEPHONING,NORTHWEST PASSAGE CONSULTING LLC,146 N CANAL ST #303,SEATTLE,WA
100428130,B.3,FERGR  115,Candidate,FERGUSON ROBERT W,ROBERT,W,FERGUSON,ATTORNEY GENERAL,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,1220.25,DEBT,8/1/11,8/31/11,8/31/11,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100424325,B.3,SEAQL  335,Candidate,SEAQUIST LARRY R,LARRY,R,SEAQUIST,STATE REPRESENTATIVE,STATE REPRESENTATIVE,26,2,DEMOCRAT,LEG DISTRICT 26 - HOUSE,PIERCE,Legislative,2012,500,DEBT,7/1/11,7/31/11,12/31/10,Operation and Overhead,DECEMBER TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100410169,B.3,DUNSH  291,Candidate,DUNSHEE HANS M,HANS,M,DUNSHEE,STATE REPRESENTATIVE,STATE SENATOR,11,,DEMOCRAT,LEG DISTRICT 11 - SENATE,KING,Legislative,2012,150,DEBT,3/1/11,3/31/11,3/31/11,Operation and Overhead,MARCH TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
100425079,B.3,MORRJ  273,Candidate,MORRIS JEFFREY R,JEFFREY,R,MORRIS,STATE REPRESENTATIVE,STATE REPRESENTATIVE,43,2,DEMOCRAT,LEG DISTRICT 43 - HOUSE,KING,Legislative,2012,600,DEBT,1/1/11,1/31/11,1/28/11,Operation and Overhead,WEBHOSTING,NW PASSAGE CONSULTING,146 N CANAL STREET SUITE 303,SEATTLE,WA
100428380,B.3,SPRIL  033,Candidate,SPRINGER LAWRENCE S,LAWRENCE,S,SPRINGER,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,6/1/11,6/30/11,6/30/11,Operation and Overhead,JUNE FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100428273,B.3,MORRJ  273,Candidate,MORRIS JEFFREY R,JEFFREY,R,MORRIS,STATE REPRESENTATIVE,STATE REPRESENTATIVE,45,2,DEMOCRAT,LEG DISTRICT 45 - HOUSE,KING,Legislative,2012,1600,DEBT,6/1/11,6/30/11,6/30/11,Operation and Overhead,JUNE FUNDRAISING,RUDERMAN CONSULTING,11508 NE  107TH PLACE ,KIRKLAND,WA
100431206,B.3,RYU C  133,Candidate,RYU CINDY S,CINDY,S,RYU,STATE REPRESENTATIVE,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,1210.5,DEBT,6/1/11,6/30/11,6/30/11,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100431208,B.3,RYU C  133,Candidate,RYU CINDY S,CINDY,S,RYU,STATE REPRESENTATIVE,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,1210.5,DEBT,6/1/11,6/30/11,6/30/11,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100428062,B.3,GOLDP  840,Candidate,GOLDMARK PETER J,PETER,J,GOLDMARK,PUBLIC LANDS COMMISSIONER,ATTORNEY GENERAL,,,DEMOCRAT,"ATTORNEY GENERAL, OFFICE OF",,Statewide,2012,1210.5,DEBT,6/1/11,6/30/11,6/30/11,,ACCOUNTING/COMPLIANCE,PROJECT ACCOUNTING SERVICES,603 STEWART ST STE 819,SEATTLE,WA
100408041,B.3,CLIBJ  040,Candidate,CLIBBORN JUDITH R,JUDITH,R,CLIBBORN,STATE REPRESENTATIVE,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100407331,B.3,NASSC  110,Candidate,ROLFES CHRISTINE N,CHRISTINE,N,ROLFES,STATE REPRESENTATIVE,STATE TREASURER,,,DEMOCRAT,"TREASURER, OFFICE OF STATE",,Statewide,2012,8075,DEBT,3/1/11,3/31/11,2/22/11,,CARRY FORWARD DEBT,MCINTIRE JAMES,PO BOX 21941,SEATTLE,WA
100408063,B.3,PETTE  118,Candidate,PETTIGREW ERIC,ERIC,,PETTIGREW,STATE REPRESENTATIVE,STATE REPRESENTATIVE,21,2,DEMOCRAT,LEG DISTRICT 21 - HOUSE,SNOHOMISH,Legislative,2012,225,DEBT,2/1/11,2/28/11,2/17/11,Operation and Overhead,FEBRUARY TREASURY,ARGO STRATEGIES,PO BOX 9100 ,SEATTLE,WA
